length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.3666995,0.08219313,0.1953964,0.0006266578,2694.4646225733395,379148.3467347529,2501.323481370976,60026.09418098588,5326.569073016827,1196294.5885088667,0.13984375,0.0031256000812237084,-5.038693e-05,0.02482179,-4.568374e-05,0.0056538163,107.666015625,-10.281097,764.7323,75.53914,443.86554,-17.50679,200.63579,25.294344,90.49642,6.7742205,59.15914,1.8719554,98.56158,-8.652016,42.990986,4.1215243,39.74336,0.5091002,22.291954,6.795068,30.886082,-5.077078,33.948887,3.5279794,25.983488,1.0853865,23.75339,0.34416616,21.932068,-1.6795808,24.466658,0.95373327,20.37452,-5.6532826,24.859425,-0.71606976,44.697403,-6.01518,37.73315,-3.082096,34.64076,Pop-TRHUABO128F147E40D-9,Pop,TRHUABO128F147E40D,Pop
3.0,0.40516034,0.079776086,0.2143003,0.007408622,2452.869365988645,362371.4186419025,2697.19217325582,151979.72487058185,5491.546536959135,2109928.3014289374,0.10448091947115384,0.001337456576217561,0.0005442933,0.019741368,-2.6294949e-05,0.017196119,99.38401442307692,-45.062626,1868.9863,84.71867,355.8394,8.252556,245.90349,28.721186,105.73834,8.526957,179.97028,13.103976,61.634075,9.56074,98.030815,7.4316573,61.579506,-0.44894215,43.73758,8.640166,111.08318,-3.7612605,52.717556,1.503038,39.685604,-1.4925392,48.929802,-0.32735795,98.89369,-5.0134287,52.970127,-2.0283127,38.972507,-2.755855,64.68697,5.851116,93.85033,3.1728294,76.872765,6.1660185,61.657207,Pop-TRZQHYB128F423BD0B-4,Pop,TRZQHYB128F423BD0B,Pop
3.0,0.31067762,0.093920514,0.24722998,0.004016891,2244.3255763092875,442423.5493468584,2307.7358684869787,156939.46593631597,4536.134878305288,1902337.008944242,0.106640625,0.0026968647883488586,-0.00012509104,0.036036413,0.00028429122,0.016589422,135.99917763157896,-26.370455,1602.1526,97.39065,792.1134,-16.777195,347.2121,25.346363,115.505905,-3.4542546,176.48633,-6.6339955,111.8157,1.5857904,110.94473,-4.542735,69.83513,-7.9708986,131.25809,6.7778435,66.30703,-1.6980779,46.939346,4.408193,38.52016,-3.8949804,39.82673,-2.6767523,40.081665,-7.6755943,49.298096,-3.568737,29.439636,-6.3569374,36.137897,-1.692765,45.4661,-5.963473,43.110237,-1.5843468,43.59222,Pop-TRWVLJG128F9307271-9,Pop,TRWVLJG128F9307271,Pop
3.0,0.38811058,0.08897597,0.17212021,0.0019320068,2593.1247737952463,466267.0501188818,2637.093101196609,126335.56603523534,5705.636268028846,2074846.4360856446,0.1125,0.002353332959688627,1.378755e-05,0.017342513,-0.00018297808,0.005897981,135.99917763157896,-42.996273,1279.6897,85.7748,591.28284,-3.2426858,147.76721,13.701852,115.08236,0.18824439,48.301624,15.738194,55.822433,2.2309766,72.74705,20.624659,61.01044,0.4383526,41.913853,4.973165,44.76655,-7.2823167,48.022625,7.194142,64.796364,1.9126437,36.419437,8.307628,57.826466,-0.63483506,45.827522,1.7954985,43.66766,-11.433566,46.89511,-1.1664739,36.196743,-3.0487366,42.097004,8.106218,78.55846,Pop-TRKQNZA128E0782CD6-2,Pop,TRKQNZA128E0782CD6,Pop
3.0,0.29245436,0.08087014,0.15341093,0.0012908963,1109.1848232243722,772838.6603761554,1588.1025677160949,421078.7178234454,2062.963679387019,3764712.7970410874,0.04512469951923077,0.0029379469967452734,3.2423897e-05,0.017245416,3.3108765e-05,0.002464625,103.359375,-190.09828,4315.4316,164.96434,1607.8944,23.624077,424.78806,28.828691,108.21037,5.961298,310.19458,7.1859827,138.23798,-4.359268,166.67345,1.2568069,88.37222,-6.730816,52.800064,-9.180562,104.27626,-4.129221,60.19067,0.2874756,123.82701,-5.7155566,68.65039,-3.3894832,39.9269,-6.2013116,48.31852,-3.373991,39.941532,-1.0273163,56.155823,-2.8090494,43.161655,-2.3897555,44.97265,-5.473911,47.000008,Pop-TRASFOM128F92F4B5D-5,Pop,TRASFOM128F92F4B5D,Pop
3.0,0.45141253,0.07705391,0.28421342,0.0022430234,2348.323429603555,231740.03150451163,2735.4053576943966,59248.61215557671,5551.756685697115,1138272.44592503,0.08743614783653846,0.000920057988025733,0.00030800977,0.040286835,-0.0006392878,0.01710535,143.5546875,-4.9061337,1409.6433,91.43754,319.05835,20.199537,105.12148,28.666683,36.94453,0.8257571,40.3715,7.367855,24.622896,1.1114638,34.329838,5.0555654,20.462992,-4.51155,29.297394,7.8873134,46.00531,-1.2243577,24.313915,7.607926,21.322329,1.7104272,32.352654,6.9083815,40.426125,1.3321991,36.162148,4.800505,26.540195,0.11717083,24.864624,3.1695702,39.143524,-3.9768817,18.33269,-2.5914297,23.962887,Pop-TRVPWPO128F426626B-8,Pop,TRVPWPO128F426626B,Pop
3.0,0.32123455,0.08656567,0.22381493,0.0025487677,2355.5156502044833,117879.70761104306,2594.958072633272,69883.35384868877,5005.144606370192,936197.9164436724,0.09181941105769231,0.0005009572745780268,1.3587242e-05,0.032013733,-0.00014095528,0.0065338574,135.99917763157896,-24.694614,702.15985,90.36125,183.15315,-4.524859,129.44221,29.971394,116.99045,7.5495896,60.454372,-3.6590362,92.1857,3.2599952,73.241264,3.6431274,87.33466,4.1220374,72.076416,7.202694,96.11854,2.2681322,33.12996,2.1704295,30.194262,-0.07943485,32.452354,-0.43834317,28.16278,-4.886384,47.785233,-2.5117323,50.962868,-6.1318007,53.421913,1.5729572,62.061058,0.25510442,55.556335,6.075755,99.36482,Pop-TRBFZTE128F428037F-10,Pop,TRBFZTE128F428037F,Pop
3.0,0.3434486,0.088307776,0.19213356,0.0065923627,1839.571985082894,1527222.3458893518,2109.623697272198,474160.5317150184,3712.1585787259614,4898891.720203112,0.08564077524038462,0.008479567660382515,0.00082142744,0.016240358,0.0021169211,0.01704104,143.5546875,-111.09488,3060.4912,126.543106,1408.4036,6.926332,673.515,32.144623,203.60773,12.84351,319.53998,-7.921509,102.48487,-3.5129743,121.0578,4.958929,144.75018,-14.433536,191.57704,-1.9372237,51.849083,1.021882,143.99712,-13.357639,96.187874,-7.3363996,53.671955,8.030936,71.083206,-5.4857855,59.993855,-3.2650592,36.690308,-0.27004582,73.8009,-4.9024043,68.64172,-0.5999541,29.33329,-3.1392949,92.115685,Pop-TRKXVHR128F428B826-4,Pop,TRKXVHR128F428B826,Pop
3.0,0.24341235,0.08559924,0.32967994,0.0015481096,2233.3411499959866,203534.01686881334,2355.1961866521297,65362.86167293679,4586.820725661058,959503.9306554922,0.10015399639423077,0.0005800307149717794,-1.4116899e-05,0.08042495,0.0002584318,0.010548901,112.34714673913044,5.0749903,756.1768,95.4179,362.81653,-11.137393,144.32355,16.084986,95.885956,-10.681549,76.276535,10.036304,40.874985,10.251102,59.09344,4.454865,47.794178,-2.4378245,40.406227,4.843225,40.855312,-4.185287,69.29856,0.5576287,80.55388,-2.1123784,33.582077,-0.6208009,34.585007,-5.3291435,61.639282,4.943462,51.552036,-1.6812986,41.75988,6.571243,106.463715,-2.5544612,102.53794,2.5628726,47.958313,Pop-TRUPYUP12903D0FA06-2,Pop,TRUPYUP12903D0FA06,Pop
3.0,0.30582845,0.0915062,0.1495658,0.0021147402,2174.6519074066696,117550.5125983092,2656.0145512545623,40095.48327672885,5160.5149489182695,799656.6808576414,0.07421123798076923,0.0002750909681150899,-2.1517675e-05,0.014178945,0.0004058393,0.0054139746,117.45383522727273,-93.1751,2047.9633,94.54167,128.03627,13.522245,72.35545,18.147493,72.159454,3.99043,52.93109,17.079987,45.393173,9.627988,50.83828,5.826432,59.812176,-1.8316364,39.071087,0.68629265,42.404484,-2.0114262,79.927216,13.063391,76.74045,7.0505095,59.53961,9.224938,110.46427,-2.3084106,51.937305,-0.82684135,32.958565,-3.3230276,43.58077,1.9562274,33.783455,-3.8119051,23.185356,2.1315014,19.451002,Pop-TRCMAAF128F9351CD0-4,Pop,TRCMAAF128F9351CD0,Pop
3.0,0.41030455,0.09382794,0.2937794,0.004484248,1861.1234520067183,645342.3559297171,2105.7215048327757,205128.34541862947,3530.285832331731,2114725.477404284,0.08907376802884616,0.004413057713818974,-0.00021458698,0.065927856,-0.0010130211,0.01148088,184.5703125,-107.82574,4498.523,88.69735,1758.9087,-0.83508444,980.14856,52.715332,354.46033,20.234324,158.54688,-0.023484685,436.95816,19.95558,155.43867,14.506012,98.52088,3.1593068,99.702896,10.482831,217.8564,-12.13297,230.30727,-3.3688083,106.49133,-0.9300789,63.94692,-4.6106343,82.2819,8.647396,281.69196,9.972675,288.00183,9.391676,335.66785,9.955725,286.82678,-1.7379183,162.46129,4.9442306,135.16064,Pop-TRNGCNY128F92DFC78-9,Pop,TRNGCNY128F92DFC78,Pop
3.0,0.46992466,0.07164378,0.27860773,0.0026071891,2617.0165301273673,137544.7037000611,2513.196986785506,120098.42365378901,5296.505408653846,927453.5371867863,0.12934945913461537,0.000662262425620175,-8.6342836e-05,0.038728725,-0.0007952016,0.015431803,143.5546875,14.374771,666.6891,76.29121,256.49457,-11.273537,320.2592,47.333523,173.27542,5.6282444,57.523064,7.1827674,27.18633,6.5755887,50.40814,6.880534,47.06135,9.756609,40.305122,2.1024978,31.984566,0.85173464,27.031336,9.561722,23.910816,2.6025033,38.92072,1.1103309,25.24897,-1.4777842,24.918606,7.380655,34.2708,-5.128878,23.113398,-0.78034383,38.671665,-0.46222427,20.042902,-3.7124202,21.485434,Pop-TRHPNSF12903CE6C2A-10,Pop,TRHPNSF12903CE6C2A,Pop
3.0,0.38994133,0.077734515,0.119220994,0.0006527948,2506.8144680553132,387706.9662837535,2518.2527018061464,158165.53221538253,5338.329514723558,1812779.9932174077,0.11993689903846154,0.001608357570580477,3.3341369e-06,0.0065595387,-0.00017082172,0.0036901417,129.19921875,-69.12267,1400.87,89.43282,576.5351,-7.87428,223.97377,31.243547,156.57826,3.068489,108.0155,6.607818,73.569664,-9.410613,66.589066,-1.7642195,49.7019,-10.306274,34.55425,0.5394358,66.54688,-7.9358077,26.896435,5.335333,74.88257,-3.4224882,59.42429,-4.712695,55.728336,-3.7807558,44.838085,1.8357577,36.60006,-4.2633123,42.84495,2.7528532,25.22433,-4.9159226,30.459173,-3.8886764,33.51319,Pop-TROXCBC128F14529AE-4,Pop,TROXCBC128F14529AE,Pop
3.0,0.39527714,0.07701423,0.07920309,0.00026977705,2749.5621976204907,765144.6480957874,2673.459034631665,99180.94962710285,5803.363882211538,1610361.9229883836,0.1365271935096154,0.00583305540874865,-7.4564427e-06,0.0035884501,-9.3298295e-05,0.001188042,117.45383522727273,-116.45029,1171.2626,80.06042,760.6982,8.787961,254.1738,21.936043,215.60211,-0.59278196,98.31132,16.325481,84.96083,-5.875818,72.95682,2.516518,79.34994,-3.042016,58.26047,5.208223,61.79496,0.69067687,49.434246,6.130276,39.714302,-1.7195393,35.972958,-5.3234735,53.343914,0.9759411,52.01842,-5.9153576,34.041016,-6.151519,58.294216,-0.015931115,48.705635,-9.062514,66.932625,2.8645632,35.7775,Pop-TRSXIGQ12903CE4EEA-10,Pop,TRSXIGQ12903CE4EEA,Pop
3.0,0.37734446,0.0787623,0.25543505,0.0025662533,2303.3047836032706,123074.5386269823,2622.487860042568,44457.32804283934,5211.200796274038,766801.7154380416,0.09239032451923077,0.0006412175421178694,-1.7059638e-05,0.036242526,0.00034322127,0.012321552,129.19921875,-5.177645,884.43524,94.72497,149.69107,-0.1241968,95.31392,21.665081,79.63769,8.950343,45.773148,10.271307,70.571365,-0.3854576,29.832077,7.301067,31.415989,3.922052,42.512665,7.9584537,51.800323,-1.010029,26.77541,4.544432,63.555965,-1.2759204,33.721607,5.2291455,52.787457,1.3917149,60.28847,2.8991647,55.456497,0.64834636,29.920473,4.502046,22.666784,-0.93473864,30.333601,5.321598,42.588207,Pop-TRAAXPX128F42AA93D-4,Pop,TRAAXPX128F42AA93D,Pop
3.0,0.44258034,0.08819618,0.264125,0.004313677,2336.656153764816,445297.8783491215,2460.291038391748,77480.84216353609,5221.387657752404,1165566.2627532284,0.09868539663461538,0.0035603092125886995,-3.3674362e-06,0.038258005,-3.2474047e-05,0.013974959,107.666015625,-31.761816,3687.2883,82.2608,495.54077,-1.9161336,336.7602,34.370804,675.41156,-11.320009,179.613,23.76882,154.78146,10.563257,88.65933,8.596054,111.85331,-3.3606486,82.66366,13.9507475,90.83356,5.7203155,65.91059,0.24760886,33.282284,-5.219801,45.003723,0.37295622,30.526047,-3.264935,34.36277,5.7825913,71.03542,-4.227604,24.94096,2.7767546,26.397554,-6.2732368,23.255142,-0.7696873,52.85906,Pop-TRHGTZO12903D1307C-3,Pop,TRHGTZO12903D1307C,Pop
3.0,0.33064958,0.07864248,0.2276945,0.0011786388,2388.464523679056,312382.39288768824,2595.3259797401674,177450.83259451887,5061.4622145432695,2489583.066273159,0.10263296274038461,0.0009084484986299594,-4.2643933e-05,0.035870813,0.00014359911,0.006222657,143.5546875,-18.536558,773.15985,92.89518,296.83087,-8.662493,246.02824,22.861572,88.20858,14.498622,76.106,-1.261112,62.687332,-0.2533746,32.599327,2.8802128,26.557066,4.392748,35.59292,2.284415,30.110643,-5.101924,30.566376,1.2879635,69.693,0.071986504,32.688587,3.4925308,45.75786,-2.715818,34.559578,1.7972095,81.934944,0.68128777,88.51663,1.4065952,40.47426,-1.986835,78.33904,3.1079657,82.319214,Pop-TRFOXBG128F427EC52-6,Pop,TRFOXBG128F427EC52,Pop
3.0,0.35604638,0.07781939,0.19221288,0.0017590969,2455.200324539593,325469.5381289789,2561.9274493409084,195924.67209344526,5328.39111328125,2307711.4695571936,0.11021634615384615,0.0008189238599066199,-1.1719137e-05,0.024521481,0.00012860185,0.005253603,143.5546875,-33.71772,971.0111,88.99848,326.9357,-5.5999885,478.6392,18.410576,133.75587,-0.82598054,195.97696,8.060364,144.61263,5.5456934,67.95423,4.5250516,31.749617,-9.122299,24.778595,9.715216,30.46615,-8.919503,56.49037,-0.30516088,41.78553,-4.37182,39.32859,-1.6181887,24.67481,-8.539657,32.6332,-5.670848,13.450442,-14.240946,57.949276,3.3439686,43.619938,-3.7941313,35.9484,-0.64226645,46.040596,Pop-TRXFYTA128F429364C-5,Pop,TRXFYTA128F429364C,Pop
