length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.44149402,0.075923145,0.25287423,0.0035193902,2756.2258169535453,177692.7691015552,2876.1789524588735,68634.47747582532,6423.520132211538,970259.3522473904,0.12221304086538462,0.0014417554640911035,2.6781874e-05,0.03061366,0.00022838065,0.015294107,107.666015625,9.775578,914.7654,80.67572,160.54718,0.4635017,217.12988,6.4484696,129.28082,3.5536883,124.47189,8.171753,59.04861,6.725967,75.754105,2.9576948,45.074398,-0.40744448,44.319973,10.4886,60.14712,-3.073756,50.46761,2.285899,39.057083,0.60226387,34.839455,-3.4725046,52.858215,-5.2303953,24.011696,-0.3987846,26.459564,-6.8789005,36.209366,-1.1176659,37.998997,-4.061729,57.355183,1.1104422,48.865,Latin-TRDXULY128F42918BD-8,Latin,TRDXULY128F42918BD,Latin
3.0,0.448778,0.07884778,0.224906,0.0023912012,2787.742325704061,391520.836116172,2622.63874451443,73628.40605291857,5765.929236778846,1125380.9121769562,0.11895282451923077,0.0015733622940334341,-2.153174e-05,0.025934841,-0.0006816115,0.01780367,151.99908088235293,-10.995783,418.12848,72.489204,512.73883,-0.7101713,278.5613,34.971695,115.6511,-5.90682,91.12974,4.14452,172.22223,-12.330809,66.31557,-0.5765055,78.06177,-3.9042566,29.830648,7.6489043,49.4692,-1.9168155,45.147205,2.0684965,33.046753,-0.07875604,32.674168,6.7698493,28.515287,-6.556914,38.093426,0.5908304,31.709806,-11.129671,44.038254,1.6495019,22.305517,-5.538458,35.3061,3.0010846,24.43783,Latin-TRAOJMT128F92FD7E9-2,Latin,TRAOJMT128F92FD7E9,Latin
3.0,0.36715972,0.08589329,0.15695818,0.012043832,3301.789253774157,346682.02075399563,2902.279864837967,46303.34347375009,6915.802283653846,641812.7499869589,0.1572040264423077,0.005210703561997273,-7.532316e-05,0.020347679,0.00030323272,0.007941309,143.5546875,-71.82592,3994.4238,52.761246,392.10806,5.9100947,147.12152,18.76506,156.06734,-7.7117186,227.32877,11.487421,51.516453,4.637609,101.90449,7.6115746,65.71908,-7.77621,49.990803,5.1312976,81.13655,1.4119176,101.77346,0.45106184,48.778996,1.6142597,51.98602,6.3771167,59.788673,-6.1934853,40.95617,6.690956,44.942665,-4.5291243,56.05577,0.4987004,40.36456,-3.3115184,37.850845,-0.6727775,44.36712,Latin-TRDQKMQ128F92DD143-10,Latin,TRDQKMQ128F92DD143,Latin
3.0,0.24043532,0.09558487,0.08677736,0.001346044,2563.8525885763015,639145.3873863161,2420.0151173528207,130462.81912442314,4602.390887920673,1805310.7033251657,0.13135892427884616,0.007118553254731308,-4.302714e-06,0.006037103,-3.7985366e-05,0.0013473869,143.5546875,-194.79436,1981.3738,77.62709,899.26996,-21.166525,503.15353,12.8108425,190.04309,-2.6943421,448.69086,-37.545628,327.43576,5.5066695,314.314,-17.17728,347.85205,-15.328987,61.744213,8.103407,288.69128,-27.732128,116.36585,-6.5812387,132.73372,2.660497,162.60144,4.7635307,315.68506,5.040684,336.10355,-2.7289457,231.0178,-4.237094,137.19968,-18.142153,333.5077,-14.079032,65.38517,-2.4845848,79.39705,Latin-TRAGERQ128F429A9BD-3,Latin,TRAGERQ128F429A9BD,Latin
3.0,0.28429034,0.10114651,0.056796852,0.0028592944,1962.7717088543952,352773.71046711353,2288.7561732576955,122870.24675084697,3874.4029822716348,2438785.026248708,0.08441631610576923,0.0009430395075555384,-0.00022765303,0.005092248,-4.7773043e-05,0.0003422575,107.666015625,-343.87903,22193.38,87.61683,769.10315,-11.90702,1030.189,-13.159751,318.5205,-14.437287,349.18976,-9.548807,246.21567,-12.833713,289.24188,2.0484116,178.83438,-13.289948,291.18335,2.616428,141.7997,-8.466523,93.335556,-15.362594,89.31352,-11.739561,54.067158,-5.8148756,27.121557,1.6925701,44.340954,-9.722381,117.2451,-9.580206,76.49718,-8.550699,39.995583,-3.7678518,36.88722,-8.967229,72.7262,Latin-TRXKRMS128F4269742-9,Latin,TRXKRMS128F4269742,Latin
3.0,0.34992817,0.08377701,0.33701366,0.0052545425,1716.155497982126,743268.513698522,2301.9608092841677,366448.2736951934,3893.865685096154,4695011.367426962,0.05283578725961539,0.001466507897574521,0.00051325955,0.08895356,0.0011894888,0.010005586,89.10290948275862,-62.888565,2597.634,116.340294,962.3183,23.605278,254.59808,27.504917,211.94688,5.9573455,128.26436,10.867648,67.93179,2.218726,123.82963,13.906343,148.06322,-1.2569228,51.4612,-0.7626116,70.10277,-4.4313946,42.22744,-1.3914909,52.385204,-5.5761385,65.67807,4.9011145,38.278614,0.94363636,59.239773,5.225022,68.89665,2.0269277,42.389107,8.954824,63.085022,-3.3458638,88.27081,-3.4390697,44.884186,Latin-TRIVLOP128F1481266-8,Latin,TRIVLOP128F1481266,Latin
3.0,0.4320013,0.08389057,0.34508103,0.0021765989,2997.3095949425556,178010.25528487616,2801.8921738957292,43033.656787537315,6389.232647235577,635901.530732911,0.13026592548076923,0.0005633830459865592,1.6148351e-05,0.06749225,-9.971192e-05,0.019173255,107.666015625,50.816425,249.3183,63.872852,241.80647,-7.7712607,167.97305,22.601473,67.98555,9.256516,25.971289,12.703342,91.363884,2.1359634,45.6307,12.141585,62.405186,4.053751,57.88085,8.825445,29.3899,0.9644103,18.706306,4.2788477,28.209867,-2.6769192,20.966743,-2.1755104,26.297657,-9.684816,45.62454,1.4309738,38.443314,-0.55028516,43.997692,4.374796,31.70607,-4.675226,36.8535,2.1480281,41.03062,Latin-TRUJGPU128F1495918-9,Latin,TRUJGPU128F1495918,Latin
3.0,0.35600778,0.07889165,0.17830688,0.0008373156,2133.90219452246,115074.18786566,2534.7768300384246,40065.754073247466,4718.504544771635,740003.4450779653,0.09349834735576923,0.0005134077608232667,-4.1551135e-05,0.017757561,0.00010763759,0.005624871,107.666015625,-67.20056,1359.5481,95.37786,129.5555,0.3844481,78.742645,21.977802,61.541943,15.740241,88.58963,17.388939,39.62759,7.76481,74.08738,4.4156313,80.15608,10.84901,67.61722,16.689638,94.50429,-1.034467,31.380066,2.2294486,63.929012,-11.673981,87.23158,0.12915905,101.904144,-2.6342657,47.731346,2.7240984,52.82713,-2.9777381,27.109594,-3.453618,59.40586,4.8312488,102.56875,-1.9215662,69.169655,Latin-TRVVETZ12903CFF53C-5,Latin,TRVVETZ12903CFF53C,Latin
3.0,0.46747556,0.09074933,0.24278823,0.022736106,2358.532046763523,1065450.5568260725,2476.9160446770284,283294.336591644,4969.532001201923,4144202.612940517,0.09416691706730769,0.0058199373081591,-6.7844667e-06,0.04004277,-0.00060124416,0.023400607,99.38401442307692,-79.548225,4251.753,86.948524,1486.5344,-0.051259905,664.8043,34.03574,224.90883,14.986417,190.99438,6.7978263,244.5034,3.9116516,154.3789,7.9705577,124.67047,-8.589695,107.93936,10.445487,108.45393,0.4242719,121.127075,3.4251761,69.308876,3.734626,54.813896,2.7731774,104.33355,0.4889923,59.30301,4.5523634,59.883606,-3.9725816,43.77404,2.0233636,35.02268,-5.440938,41.442123,2.9384472,53.90505,Latin-TRZPCXO128F14628F5-1,Latin,TRZPCXO128F14628F5,Latin
3.0,0.37308952,0.08701696,0.27837136,0.014132158,1906.307639175908,184484.96399280865,2306.917802876187,90024.68745215563,3990.1025390625,1279387.2833490372,0.06925330528846153,0.001128310931504831,-2.1280699e-05,0.050319806,-0.0003493589,0.0156876,89.10290948275862,-56.073647,1880.4719,105.87602,377.92688,-9.545936,163.58873,18.995148,175.47578,7.3258853,153.33813,3.321822,122.11728,8.365813,171.2252,11.751278,105.218765,-9.313659,93.81126,14.233022,115.57484,-0.6247789,60.48898,5.600753,107.37558,6.4439054,66.69708,1.2002428,78.90014,0.4087322,40.728447,3.696366,63.698845,3.507275,91.865204,10.199056,58.294605,5.1825476,44.04005,5.11986,97.33104,Latin-TRYASGZ128F42645C0-8,Latin,TRYASGZ128F42645C0,Latin
