length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.49706683,0.070197485,0.21363372,0.000982794,2683.1553903747163,254055.01507688008,2699.083303769112,109231.68414967261,5706.2160081129805,1235061.1847317782,0.11641000600961539,0.0012720096887216062,2.5070058e-05,0.030028358,0.00024103723,0.004744266,117.45383522727273,-17.072184,694.28973,71.473335,266.6989,0.2947355,264.26706,40.906567,91.4052,12.417983,115.97566,9.512949,29.920797,-2.6412022,48.75039,1.8973808,24.528635,6.192343,33.123432,-1.9336996,20.747217,-3.5616083,12.438773,3.2181556,16.050728,-6.761264,25.19496,-3.9270787,33.047394,-9.435742,12.700739,-0.3048399,23.116722,-6.453768,34.207775,-3.84164,20.752073,-10.445692,14.661239,-6.190624,27.506681,Reggae-TRPTYYL128F429F8DD-3,Reggae,TRPTYYL128F429F8DD,Reggae
3.0,0.4037672,0.0715963,0.23149543,0.001359788,2400.4130945957168,140198.07530040565,2370.4742331635734,98672.41265244134,4885.469689002404,870594.1173003624,0.11707481971153846,0.00040967845352443715,2.2005268e-05,0.027116835,6.6805675e-05,0.009862492,99.38401442307692,-1.2265669,388.06808,85.65559,259.53925,-20.017838,204.30453,43.140415,86.935356,8.872283,40.483555,13.171747,20.329124,9.376723,56.80307,6.655665,20.624313,3.16092,27.013113,4.737021,23.72369,-3.2249103,23.28745,5.6604795,29.820562,-5.120652,20.979073,-4.1261005,24.195189,-8.550306,18.996199,0.0059553515,17.38307,-2.514501,15.880478,-1.6492283,15.071013,-1.7501583,27.323633,5.481789,37.60773,Reggae-TRJBLEO128F93231FB-1,Reggae,TRJBLEO128F93231FB,Reggae
3.0,0.33534476,0.1027059,0.12763578,0.004328295,1871.3102558295475,317580.41279421956,1962.1957376867276,96253.5874481924,3791.251690204327,1150997.8029396757,0.07846304086538461,0.0018378362147765755,-3.144283e-05,0.010956412,-1.9322497e-05,0.005572176,161.4990234375,-148.93732,5659.324,105.42859,706.05646,-31.517105,455.78925,25.002693,274.03506,-14.558629,246.46701,1.0425811,110.54534,-0.14205405,116.19913,12.302192,119.71193,-5.2056913,58.51065,9.752227,103.29491,3.012254,95.6602,10.524241,88.58832,-6.659464,90.378174,6.7022867,48.944668,1.3976828,35.329716,0.41111156,27.645267,-0.25550118,34.711983,-7.949093,65.34779,-9.120109,25.781221,-0.7369183,46.446228,Reggae-TRIMYQH128F9331FAA-10,Reggae,TRIMYQH128F9331FAA,Reggae
3.0,0.4503263,0.07093627,0.25773966,0.001255283,3005.658465731008,213893.73143637218,2629.7649295355614,54720.09461273809,5989.46044921875,745484.3758587653,0.15753455528846153,0.0020303327797432623,1.0085232e-06,0.03559026,-3.9433704e-05,0.0119201485,123.046875,24.569677,456.8056,60.073048,165.54587,-11.975272,165.68695,34.661896,74.079956,1.8001674,55.979305,14.749491,35.470074,4.2732277,37.201836,14.254481,47.412487,3.198686,41.866367,7.0011816,45.31407,-1.4131185,33.14658,1.1724902,33.980602,-3.6742408,31.373812,-2.751733,38.737522,-5.219914,33.160553,-0.103164025,20.50806,-8.359995,40.35943,2.2396767,38.437733,1.4783478,50.461735,3.5388842,59.02475,Reggae-TRUEHZC128F42454D6-3,Reggae,TRUEHZC128F42454D6,Reggae
3.0,0.45658898,0.07309672,0.17905255,0.0013773701,2383.064972618439,294972.06585951685,2621.035579053309,109071.6237532787,5436.471228966346,1433894.2630451813,0.09569185697115384,0.0011478514502034384,-1.1234219e-05,0.017575633,8.423339e-05,0.0054348856,129.19921875,-45.23613,1224.1957,87.91906,462.1934,6.781975,199.08836,28.523193,75.56319,3.1716979,43.657314,14.513728,72.59744,-4.657363,41.846844,10.159389,28.384382,-2.7158794,45.067104,1.7757822,28.291136,-4.0696545,28.381916,7.962197,40.728725,-2.2538452,25.523325,0.3642828,21.166155,-3.9400077,28.597107,-0.88531023,30.427433,-5.428341,19.504627,-2.558822,24.581818,-5.382258,26.37555,3.6720002,36.49142,Reggae-TRNMCVP128F93365DC-1,Reggae,TRNMCVP128F93365DC,Reggae
3.0,0.46362153,0.060665913,0.26259652,0.00085972284,2634.9985637079717,178017.2853880895,2445.2703288082794,75528.07154747743,5269.340444711538,1087253.369650333,0.1390362079326923,0.0008445384375442414,0.00012657634,0.039187767,-0.00014023074,0.010320655,123.046875,28.877901,131.08096,77.86409,188.6206,-19.876747,112.88208,41.68629,43.59608,11.683548,72.4282,8.609232,37.456738,0.41216132,40.065136,12.812318,33.371334,-4.7170935,14.952861,7.7988234,25.137196,-6.015024,21.047285,1.3768699,14.286712,-0.7498621,15.453662,5.4143224,23.412655,3.5829885,22.295347,7.253865,17.453474,-5.612295,29.160278,4.451195,18.191948,-1.5257258,14.365634,3.7863,15.825383,Reggae-TRYFVED128F92F9DCF-8,Reggae,TRYFVED128F92F9DCF,Reggae
3.0,0.42311043,0.074508995,0.20447992,0.0027421438,2223.0340543280813,187230.88145529944,2006.8093935448394,41644.033443997854,4150.110802283654,450983.2279604568,0.1265850360576923,0.002115510285958736,-4.5908182e-05,0.021920148,-0.0002350284,0.010542933,123.046875,-38.182644,1901.3789,91.49295,527.8175,-44.310352,134.01118,48.8818,148.56273,3.6281726,107.27243,20.316713,52.70574,2.7312615,84.95958,9.327949,56.126648,-5.7864833,41.320713,7.898609,47.572205,-6.608601,47.135292,3.5638435,28.417135,0.68922764,54.207806,8.01343,29.93761,0.3080463,26.647425,4.6499295,40.427593,-1.4019504,49.909264,0.8364304,38.77523,-9.14039,55.085957,-5.4479194,83.24242,Reggae-TRMDLXF128F428B757-2,Reggae,TRMDLXF128F428B757,Reggae
3.0,0.3771396,0.08386338,0.16958964,0.0015666448,2273.7010925542077,164856.26207328239,2450.4821431744804,65706.8364595415,4916.361553485577,569560.1461404879,0.09883188100961539,0.0007870332870257675,-1.1239784e-05,0.0131123,-0.0002836386,0.007472376,117.45383522727273,-56.24513,1295.1813,95.040855,261.0753,-4.0950646,274.92142,30.01383,235.49306,-0.29625186,188.1781,21.33727,120.20745,-0.080016,208.75583,-2.1433368,175.61427,4.146098,113.02476,4.5092287,97.98081,-3.449224,61.986523,8.550528,85.675934,-4.602204,102.55493,-2.0457323,81.5015,-2.5936363,73.19802,-1.7034146,55.493736,1.7489233,43.82621,-2.5907876,78.13667,-4.208867,41.894688,-0.38486633,53.574997,Reggae-TRUTRFM128F9327EE2-1,Reggae,TRUTRFM128F9327EE2,Reggae
3.0,0.45856434,0.08797323,0.2469395,0.0047171907,2736.70250815382,437059.27368206414,2742.9348138703035,149431.24166055876,5994.678109975962,1763169.0670433834,0.10975811298076923,0.0017803154894586145,0.00011439392,0.029816318,-0.00012136492,0.014397249,129.19921875,-29.452295,2549.5432,67.003685,515.32446,2.788278,374.969,30.14082,179.94682,6.965854,128.96043,17.252089,87.09342,3.9166386,83.15352,15.81487,48.29136,4.161694,63.542923,6.9632287,69.07153,3.3590038,69.16603,8.335646,47.845036,0.2638236,72.27616,5.1355534,47.828384,6.327662,49.01353,8.422282,41.734386,1.8480521,45.449093,8.093994,35.61883,-0.5130431,31.754015,-4.3175063,27.66851,Reggae-TRUNNCA128F42590F0-1,Reggae,TRUNNCA128F42590F0,Reggae
3.0,0.5848747,0.06480981,0.26393574,0.010368883,2095.015606055669,678200.9365079011,2416.2166950181245,251794.70728751284,4548.475060096154,3311284.2188078975,0.07602163461538461,0.0020508173654770713,-1.6906857e-05,0.03666122,-0.0003649466,0.016499283,123.046875,-63.74211,1464.5332,93.592155,1051.3481,5.5047297,691.35547,39.866455,428.28894,15.54933,139.94205,15.251972,110.17535,2.8957338,89.85051,9.180629,110.24113,3.270431,65.38853,3.8322017,55.463352,3.6022944,41.229424,5.490207,48.431236,2.2618873,29.391586,-0.06598598,33.93668,-5.845887,43.6289,9.474476,77.3779,-3.3482623,38.733856,-0.2089052,60.002937,3.2235901,29.382719,1.6971574,28.912706,Reggae-TRHAROJ128F9326578-4,Reggae,TRHAROJ128F9326578,Reggae
