length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.38860905,0.0833396,0.1404174,0.003122582,2548.0682252433508,963612.3054612275,2430.047974344888,159387.85437527226,5024.027569110577,2821095.408743514,0.13740609975961537,0.007380135962243615,5.0718394e-05,0.007781908,6.815516e-05,0.008852305,99.38401442307692,-88.0605,3698.4653,80.285965,936.5932,-12.982744,724.3305,24.740229,288.60535,3.1427324,419.7134,1.5820744,108.28331,-3.2287433,169.62134,0.65025795,52.516556,-14.629984,86.781296,3.239987,129.8395,-3.2484648,76.10403,2.5904064,90.28979,8.20662,66.73249,5.8622155,44.616005,-3.790987,58.86282,-0.25417575,68.474174,-4.8036785,35.393276,1.2728335,64.46421,-0.2978369,88.04608,7.41273,41.56082,Rap-TRNYPYE128F935383F-8,Rap,TRNYPYE128F935383F,Rap
3.0,0.5398476,0.06294446,0.3496572,0.001864478,2780.584234577977,42716.60019767261,2269.849987845564,18255.665834216878,5001.252065805288,159627.20812499168,0.1798076923076923,0.0007822699236446584,-2.2576744e-06,0.049316812,0.0017627584,0.030318288,103.359375,55.34857,181.49191,63.499264,70.08159,-27.571474,90.24573,58.559772,57.31226,7.596448,25.969498,5.3219852,24.613123,2.5633223,39.109386,8.869435,31.878801,-9.370646,32.977478,2.5410585,20.338636,-2.6214123,34.680767,2.0727472,24.965948,-7.3555164,34.02827,-1.2871661,22.624207,-9.511455,16.251394,2.0915866,21.119505,-7.416698,22.128391,2.9972327,28.537714,2.07503,25.203892,1.4230351,16.540388,Rap-TROHHVY128F42836E3-1,Rap,TROHHVY128F42836E3,Rap
3.0,0.3999874,0.0867416,0.20488082,0.010491636,2641.337513790323,924855.6477861324,2446.7563631791772,240330.18846741872,5192.400653545673,4402571.326831564,0.14423828125,0.00504533547621507,3.949235e-06,0.013936997,-0.0002522211,0.025200207,198.76802884615384,-53.259636,2868.9583,76.787155,1433.781,-36.856647,718.426,-12.418958,349.13544,-1.7210541,377.27097,-4.6420984,229.34267,-5.9361987,167.13687,9.72676,196.74854,3.230009,253.26436,-2.449801,235.38457,-2.4404871,129.48857,14.930699,96.48517,4.590593,91.42223,7.9857807,49.269794,-2.10151,59.1052,5.065758,109.197266,-4.585925,44.310284,4.045609,50.306885,2.921602,85.34646,1.0583847,61.308186,Rap-TRXODGE128F92F44DD-1,Rap,TRXODGE128F92F44DD,Rap
3.0,0.420506,0.0844499,0.267809,0.0023720448,2581.2501619982427,267697.0299423941,2760.5374223690433,83609.93453024921,5812.391263521635,1299008.94393473,0.10742563100961539,0.0010168313839026457,-4.3212713e-05,0.036959432,0.00012444136,0.016553601,172.265625,0.8279311,748.4482,87.10355,352.55637,5.624285,238.52689,14.543764,178.87463,3.2071903,132.669,14.562235,79.61739,-5.5531645,59.381958,5.823277,46.1467,0.9293929,80.11234,1.1094289,63.618286,-4.8347216,39.633648,1.1907947,52.45087,-1.8940042,31.118958,-0.8528187,44.573307,-4.145329,33.66569,-4.9264355,42.677933,-3.3885128,28.762766,1.8368169,51.015522,-4.1925116,32.01477,0.4661639,23.864662,Rap-TRUQAPZ128F4223160-3,Rap,TRUQAPZ128F4223160,Rap
3.0,0.5084006,0.06672882,0.29277343,0.0026444036,3065.341516137433,96182.98185266831,2754.198153001722,20716.285661339403,6090.914963942308,457815.11035346426,0.14393404447115385,0.001012858117120506,0.0003076087,0.047496673,-0.00052182685,0.016028678,89.10290948275862,26.795832,512.4761,54.057144,112.91172,-5.332536,58.023098,40.81216,36.86754,7.982989,21.721947,16.809036,25.406418,10.189286,48.196175,4.422891,30.135836,4.267529,26.123302,4.6145177,21.45688,2.2224479,39.950863,6.0406694,35.434975,-5.717027,21.048227,-1.1998391,15.570472,-4.709915,16.905731,-0.55600995,16.635633,-4.4954114,24.559492,-2.774932,16.067677,0.48024416,22.276297,-2.411992,18.11642,Rap-TRVDSAM12903CB6340-3,Rap,TRVDSAM12903CB6340,Rap
3.0,0.39929685,0.09734948,0.2910757,0.004516111,2355.5823996142226,833821.3005010773,2440.309621898065,190124.78017252128,5028.913949819712,2400538.518548329,0.08152043269230769,0.0020016151631372216,2.1914671e-05,0.04301967,-0.00011581593,0.023834527,112.34714673913044,-38.80564,2101.7373,83.27116,923.7833,-0.5634883,679.92017,38.76154,261.98346,0.25885677,296.7077,20.652237,126.20652,1.0510334,155.64977,13.177537,86.769775,6.6029725,122.18107,6.5886917,83.82532,-1.1587832,66.74596,5.763138,90.01956,-10.363805,104.47453,-0.20573737,42.688076,-0.39292696,74.95909,0.794672,48.23987,-5.734373,36.352417,0.23518372,46.224792,-9.818913,37.43705,-4.628725,31.05835,Rap-TRAGBNI128F425E741-9,Rap,TRAGBNI128F425E741,Rap
3.0,0.3822796,0.105087005,0.15326293,0.008549064,1786.3674626786938,318784.5739228515,2171.001558293704,47466.83755229614,3827.6924954927886,1204422.2474761615,0.07193509615384615,0.0023076872289533447,0.00020703266,0.026120838,3.875594e-06,0.0024651247,99.38401442307692,-152.07446,1855.5505,102.2868,828.2428,-6.2041993,834.42126,38.25853,68.543915,10.630618,218.06305,23.368452,90.7226,10.440833,61.84635,3.8943832,62.84657,11.916825,44.584736,0.85982645,78.65342,0.328131,33.114277,5.112676,91.1678,10.26669,72.041016,5.770392,73.665085,-5.594553,71.64889,11.015211,45.50857,0.46459562,48.45251,0.8957653,82.57675,10.075633,180.63814,7.8658657,117.95348,Rap-TRDDRPU12903CADD65-4,Rap,TRDDRPU12903CADD65,Rap
3.0,0.4540533,0.089396,0.2623683,0.011670177,3278.797107479378,775953.7187304889,2825.2319682529496,73041.99496518004,6647.134164663462,1464717.5469342067,0.16787860576923078,0.009941628473044853,0.00039368754,0.03639574,0.00020058196,0.021001793,129.19921875,-9.15579,1875.7863,48.185764,787.70856,4.046218,291.04477,34.463673,218.68483,3.085894,156.3228,7.9220705,181.16809,5.004462,58.013084,14.05939,70.28808,-3.7086809,89.58681,2.0992339,66.12608,-1.7441895,82.63777,4.9462657,61.727016,-2.8989117,44.82101,6.010154,33.868717,-4.168595,56.203102,7.7530046,43.866814,-0.97716683,30.850391,2.4565184,17.600721,-2.8311074,22.140568,2.6378558,33.958862,Rap-TRNQYWK128E0794C61-9,Rap,TRNQYWK128E0794C61,Rap
3.0,0.3453115,0.08539278,0.18516816,0.0023981887,2434.80355435441,353280.78741801163,2416.48839544408,106872.43466610418,4759.251990685096,1990160.2224973883,0.12662635216346155,0.0023213290744984643,-3.1299875e-05,0.02227638,0.00032181825,0.007323894,123.046875,-58.319283,1476.043,83.77896,490.3842,-16.853477,191.85442,31.260153,169.36378,13.2276125,88.627846,0.27354774,86.60076,7.431861,125.89872,3.265865,71.99922,-6.055345,71.0186,9.148124,104.78522,-4.2004194,37.01434,7.866388,66.0756,-4.4391937,55.338123,-2.5742784,52.20774,-9.659538,38.99789,-2.7851403,42.712757,-8.491327,47.334473,4.4318233,47.53015,8.447819,45.654537,13.59425,96.52094,Rap-TRYGQDB12903CA8990-7,Rap,TRYGQDB12903CA8990,Rap
3.0,0.4600458,0.09145002,0.2306123,0.013838262,2519.4347327165665,619711.7661113864,2367.0833822442282,145574.63055276367,5004.2335862379805,2093883.9162101764,0.11660907451923076,0.002978371783826478,-1.1008263e-05,0.026831692,-0.00013294442,0.023723334,117.45383522727273,-49.600212,3821.2231,74.07056,846.43774,-19.1583,342.59845,42.32173,612.2985,2.5759254,314.23462,11.196076,125.696014,1.9268885,106.40106,9.354814,130.1548,0.11779856,100.626205,9.162727,46.441334,-3.4801536,66.2726,7.6775656,83.663994,3.905845,63.289574,5.101216,72.48298,-2.3766131,37.995396,5.81281,70.6242,-3.4694762,41.550232,-0.2240646,41.5404,-0.64218014,40.039547,1.5621206,45.275154,Rap-TRYCXRG128F4214A0C-3,Rap,TRYCXRG128F4214A0C,Rap
3.0,0.60137784,0.049937863,0.27612382,0.0010335349,2819.7956586047794,112358.70842049592,2537.402459831292,70565.23674383454,5690.894305889423,738287.168043746,0.148876953125,0.0004557310617887057,2.3396522e-05,0.032773357,-0.00038956956,0.015720861,135.99917763157896,39.571648,255.00328,68.88475,125.19498,-14.819149,196.45862,40.175953,61.60559,5.438206,67.72338,4.434113,42.183468,-9.047013,81.89857,8.208714,20.200052,0.91069996,40.73466,8.006272,26.564184,3.9058664,26.43966,11.914642,30.764202,10.273586,27.18674,7.838876,27.998604,-9.692393,28.895988,-0.47916594,24.24653,-5.56008,13.899584,0.5499573,16.20648,-0.9109032,23.326412,-2.3398752,19.392895,Rap-TRXCMYF128E079216A-9,Rap,TRXCMYF128E079216A,Rap
3.0,0.43505445,0.08608241,0.29792458,0.008516405,1905.4507027721163,302331.7588601319,2327.334136335852,164786.48886858654,4248.666616586538,2299096.9135154635,0.06644381009615384,0.000685283277161728,-0.00031677572,0.036810856,0.00082195457,0.02708957,123.046875,-27.171244,2970.7148,109.148125,669.7019,-1.6650618,227.24255,26.431416,293.53635,8.678922,209.34425,7.87525,71.97558,1.2991676,119.37195,6.104858,74.61722,-0.60883,76.76536,6.9748693,44.918358,3.7602916,98.31602,5.928879,36.435276,-3.9075007,44.267178,0.80328035,40.638214,-1.523889,35.259632,3.1812873,35.36594,-2.7700458,42.34445,3.1873212,56.443485,-0.35095882,46.54274,4.012985,37.172974,Rap-TRSUSWW128F93463BF-3,Rap,TRSUSWW128F93463BF,Rap
