length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.24909136,0.09420982,0.05897092,0.00029903205,1324.8061153167168,512703.4445822404,1891.285785622049,302950.7511640611,2409.979529747596,2750276.7865731525,0.047040264423076926,0.0008487905129878478,1.2502083e-05,0.0033956377,-2.7289665e-05,7.305277e-05,135.99917763157896,-261.94333,1890.1072,149.71434,1193.6442,9.284421,217.8825,18.864986,226.49855,8.427953,130.04346,-4.7966166,116.10663,9.245608,146.43663,-4.024508,140.14246,-2.165943,55.886826,2.4377441,32.075348,-12.425655,86.79151,8.442323,79.53146,-17.905668,118.51725,-0.86634636,50.801563,-6.792839,62.189224,-7.832743,98.5193,0.61738706,46.33635,-6.372042,27.721498,-12.378196,37.98228,-7.9401255,37.29237,New Age-TRFDVAM128F1453AD9-8,New Age,TRFDVAM128F1453AD9,New Age
3.0,0.44996288,0.07086757,0.14733312,0.004689265,1394.197286997961,213237.71690540854,1690.0961036676724,206942.86226265953,2921.393103966346,1227480.138637046,0.05658804086538462,0.0001864442317443487,-6.3410254e-05,0.014318698,-0.0006360663,0.0047563636,143.5546875,-123.31496,3619.8333,142.20558,892.3775,-25.36521,237.38461,39.485035,58.73211,9.731044,39.0301,18.47366,43.189785,0.8392894,47.50957,8.784926,32.64312,-0.08320817,32.291286,5.5361967,49.99867,-1.1526945,43.55381,-2.5906634,24.80046,-10.219799,70.603035,-4.936694,60.707287,-2.7759116,42.529907,1.562493,32.314083,-1.8293922,22.840673,1.8195142,44.970036,-3.8576572,38.644493,-6.15477,20.723354,New Age-TRTUMOU128F930344E-10,New Age,TRTUMOU128F930344E,New Age
3.0,0.2799728,0.082617,0.22306898,0.0033401044,2103.6622710554334,325574.3093987861,2482.799799526367,109180.43102050106,4737.884427584135,1877118.7242206386,0.08262845552884615,0.0009652000771471733,3.2757565e-05,0.0339061,-0.00038760196,0.008903131,112.34714673913044,-41.462696,1160.0236,100.00307,723.2164,7.7071233,142.23618,22.00167,86.00464,3.5097702,53.241333,14.37033,60.103905,3.1005986,54.919216,3.084061,36.355965,-4.297668,30.628128,6.707029,30.316914,2.0894542,35.65117,5.3423047,33.704464,-7.4952083,56.539154,-3.1591341,34.876427,-6.807,23.696371,0.25687146,26.085884,-3.8286572,24.483408,2.6575274,35.286064,1.6832064,86.45466,7.991057,96.01344,New Age-TRTUMOU128F930344E-1,New Age,TRTUMOU128F930344E,New Age
3.0,0.34917688,0.08075863,0.15222046,0.0011322772,2558.3613339646163,394084.4616519754,2895.2142026733354,75899.15734861295,6121.227088341346,1362092.5251351306,0.10727914663461538,0.0020820450641699795,2.2082822e-06,0.01501952,-0.00020389455,0.0034898554,103.359375,-62.342194,1023.2082,89.03222,329.26215,16.50604,117.318115,12.484989,184.1527,8.600923,79.56642,15.796158,77.267715,3.3751495,57.249348,0.35438225,30.859003,2.7957742,65.58991,-1.1759458,64.09985,8.225526,84.14172,4.7884235,23.705675,-6.8079104,33.86325,-2.8184035,25.22495,-1.9828172,40.80495,9.4840145,26.541664,-2.7897115,32.687077,1.1529695,23.973858,-0.82919455,24.338425,4.7881756,17.431753,New Age-TRDAVOG128F93049AB-1,New Age,TRDAVOG128F93049AB,New Age
3.0,0.28774852,0.080357485,0.16323934,0.00048574072,1282.009406663028,11887.401419483054,1471.8891132612134,7741.966008158501,2438.1383338341348,61765.78674051888,0.07009840745192308,0.0001810110673396545,-1.0680239e-05,0.023628388,-1.8686447e-05,0.00054614677,135.99917763157896,-120.735085,143.62138,156.12051,69.08159,-35.471626,49.74828,18.992584,23.317232,-16.864525,35.523914,-12.217138,55.18251,-5.2724056,44.067467,-3.4623075,38.899,-11.188816,57.66852,-9.575323,18.230965,-17.005217,48.695797,-1.104962,22.122845,-13.000607,37.19821,-3.8944905,42.283287,-10.669767,55.503124,-9.7876,47.069412,-19.63022,32.201653,-11.9818,49.551636,-15.943412,49.589325,-5.3559356,72.79631,New Age-TRYOTWE128F421538E-1,New Age,TRYOTWE128F421538E,New Age
3.0,0.29444063,0.06961319,0.107330024,0.0008302065,2125.3931837767514,99877.84908477111,2435.6131851370815,53540.19558812172,4771.7578125,932070.0773312495,0.09646935096153846,0.00037068931308723767,-0.00029517605,0.0061640306,-0.0010114468,0.0023420253,172.265625,-86.45002,1451.4324,108.99698,172.37497,-4.1084237,58.20042,15.500583,55.532276,-1.144147,36.161743,5.3236094,23.561594,-9.659827,33.87688,7.709629,22.314802,-4.5326633,24.63107,3.802447,17.063295,-4.4475603,24.079643,-0.11182741,18.69748,-7.573586,39.222717,2.82858,57.693928,2.7221239,40.119534,6.2825,20.93202,-0.195525,17.221188,5.0154543,25.905176,-8.508776,51.784687,-0.2615033,28.740538,New Age-TRDZYDU128F93071CD-1,New Age,TRDZYDU128F93071CD,New Age
3.0,0.336757,0.08132313,0.15952404,0.0018746076,1643.8785690854777,71916.84925599402,2332.0530651025347,51351.16541297013,3265.427433894231,699556.6235363132,0.06066706730769231,0.00019975097927116077,2.312885e-05,0.021426028,7.442274e-05,0.0012003434,129.19921875,-95.77016,907.36884,129.30162,189.5293,4.1366224,29.924068,5.3183336,74.122116,13.495756,41.901215,2.3830686,51.79598,18.911407,63.66345,-3.4270997,49.344124,1.6096998,21.199095,-8.678541,45.01384,-9.771994,44.502716,6.315547,25.31621,-11.92223,38.18479,-2.223215,46.36564,-7.238824,29.471598,0.7283865,25.49514,2.1486335,35.828827,5.962325,29.395819,-5.02756,21.681025,-6.545756,22.641544,New Age-TRZOAYC128F92F1B4B-3,New Age,TRZOAYC128F92F1B4B,New Age
3.0,0.3216467,0.07048172,0.25896513,0.00082754635,2348.339552389036,143338.61571025316,2353.0613781767584,93722.96044566724,4850.519643930288,765175.7185939148,0.11129807692307692,0.0004469275615624421,4.9918053e-05,0.047228947,-0.00031826922,0.0056204153,143.5546875,7.9577413,489.40952,91.779236,302.7584,-20.439644,155.3909,29.366846,90.54569,0.20526958,43.106503,14.837477,38.280117,8.509395,22.762741,14.582223,16.177002,4.655915,19.637774,2.7575333,18.978676,-5.3839965,21.322687,6.7315683,15.129528,2.3366604,22.258898,10.12019,35.091335,1.7944745,21.377634,-0.6285994,18.93035,-14.047301,33.01355,-5.2658277,15.338311,3.6975136,14.607672,10.766177,18.676886,New Age-TRXNCIG128F9315A81-2,New Age,TRXNCIG128F9315A81,New Age
3.0,0.39077085,0.06833546,0.1897108,0.00041922863,1524.7586211884986,6717.151656080483,1785.8579030022147,2854.1962356981385,3038.003680889423,23901.107587616825,0.07670522836538461,8.857964058599528e-05,4.794815e-05,0.02817676,-5.817588e-05,0.0016332116,135.99917763157896,-53.778637,167.05049,136.36162,17.39128,-24.009682,52.71604,23.493505,22.874899,-9.772626,22.390688,14.640578,20.839441,7.5830913,15.256001,11.972339,19.353073,-4.376064,20.044312,1.3323245,13.836123,4.85946,19.617157,9.166722,27.356506,-0.78897154,29.70962,-0.18955073,17.679249,-1.938173,14.739558,5.879787,15.1101,6.2757645,23.235228,0.94630647,16.835917,-2.3271291,15.35412,-4.8933687,31.042627,New Age-TRBBYXV128F1464453-4,New Age,TRBBYXV128F1464453,New Age
3.0,0.28023377,0.076759726,0.19827065,0.0004735648,2239.622048075359,353298.5327497631,2384.1872895854917,122404.87982406777,4808.032977764423,1731744.0432579557,0.10772986778846154,0.0016341581288174059,2.4752693e-05,0.029255675,0.000101875856,0.0023454886,117.45383522727273,-28.295868,1040.2911,101.00275,611.6245,-3.600348,99.0982,15.676495,29.926144,-11.373304,29.256207,6.662953,36.158245,-8.055683,35.55964,6.0980835,42.037148,-0.45315963,33.912395,3.5291336,62.221607,-4.8257494,38.878517,1.3788813,108.87892,-6.699336,105.52942,-2.5125391,38.292343,-0.923778,23.382584,3.2677548,21.908966,-3.076195,28.237894,6.1146584,19.341457,0.62686086,41.705242,-0.27610475,42.610893,New Age-TRCNEXD128F932E6E7-3,New Age,TRCNEXD128F932E6E7,New Age
