length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,filename,Genre,TrackID,label
3.0,0.41202992,0.079101145,0.1598337,0.0006287012,2464.160822698541,183836.15548207238,2563.9683725512764,79441.73567788687,5313.483511117788,920871.938478347,0.10644906850961539,0.0007190795904080543,2.3428282e-05,0.012215516,-0.00021155791,0.006079017,143.5546875,-45.228302,618.43945,83.71731,232.12126,-4.808666,233.94136,31.289686,72.60496,3.9779484,54.659466,12.156207,52.630287,4.999375,83.541885,12.472699,52.41267,3.9755588,58.852867,3.0945814,28.273203,-4.055607,35.066875,6.3117213,28.391989,-6.8647075,26.407549,-2.0927489,26.260225,-3.8655965,37.74937,-1.8029557,26.330755,-6.2816715,29.766865,-2.3903375,23.80737,-3.2478096,18.547821,-2.9387102,24.946634,World-TRYLZHF128F9304673-1,World,TRYLZHF128F9304673,World
3.0,0.26143876,0.10038619,0.11717021,7.675955e-05,1838.9868129719362,61650.09680461548,2044.168706473967,12666.461192714061,4177.3585862379805,115751.1729230895,0.0803973858173077,0.0008695995313881418,-1.8988727e-05,0.013262229,-8.753046e-06,0.00025044454,112.34714673913044,-200.96547,542.3907,89.626175,152.83592,-12.495189,131.2089,22.934946,76.674805,-35.763153,33.83274,6.754837,24.034214,-17.154673,38.14366,-9.109932,21.06042,-19.777369,36.96823,-10.51225,32.715702,-22.763735,47.39376,6.520787,34.846878,4.4750886,44.418217,-3.6637962,39.558727,-13.515297,80.09847,-25.71782,47.72995,-21.017775,30.78667,5.519288,29.557486,-7.8851085,49.30307,-14.55001,74.05231,World-TRXUFKU128F14933E7-7,World,TRXUFKU128F14933E7,World
3.0,0.29444593,0.09033431,0.137773,0.007022836,1789.3640097322177,313273.26645378926,2370.897813945518,262982.1553898761,3922.4385892427886,3050623.3812940544,0.062188251201923075,0.00046490157144309503,7.6245615e-06,0.006859372,-0.0009256554,0.012886149,135.99917763157896,-154.05896,4342.719,116.58141,556.1343,9.82949,235.97203,20.589022,247.52774,7.863509,363.46057,-9.514094,270.61862,8.113708,236.79143,-1.6310941,98.04894,-11.660596,129.31082,11.215756,108.96804,-0.8529755,66.59953,0.26903886,70.39128,-2.6237216,81.61638,-5.116904,89.1244,-4.3198433,62.12784,-3.615872,53.984577,-5.6086903,40.511593,3.4300015,51.80412,-1.1494398,37.828102,0.07254605,62.81744,World-TRJAKGL128F92FC3B5-5,World,TRJAKGL128F92FC3B5,World
3.0,0.24596268,0.09778886,0.11892363,0.00013200018,1990.472959841573,65557.70618475888,2143.694642145415,14929.319807680777,4441.968524639423,161090.83506637777,0.07595778245192308,0.0009032212911978276,-1.5022425e-05,0.013762313,-4.0388954e-06,0.00024196962,112.34714673913044,-221.69,582.6871,73.85765,208.45667,-0.7421395,109.29142,35.920135,44.332836,-31.810156,29.562004,12.67136,29.13941,-15.466462,26.002924,-10.104493,24.364927,-24.391392,51.37337,-12.673334,32.461025,-20.545925,36.08058,14.002588,27.953283,13.082882,65.367386,1.1741534,70.029495,-18.208757,67.87357,-30.839037,37.248062,-19.02666,35.2654,10.514351,33.488724,-6.4169874,26.793058,-20.205923,50.826744,World-TRXUFKU128F14933E7-6,World,TRXUFKU128F14933E7,World
3.0,0.3307908,0.08646079,0.22138026,0.00673829,1858.4663021352965,391163.36872513744,2041.9840752913908,177705.44783599328,3835.2291165865386,1703495.3841244678,0.08132887620192308,0.0013752607339938012,0.000108011904,0.029431405,0.00048961956,0.011035491,135.99917763157896,-53.11566,2873.5703,116.51248,586.86536,-22.110273,184.1203,29.476345,313.64294,-0.93242717,87.39325,4.7847414,151.4711,1.5649481,91.66088,7.175854,64.7798,-0.7899085,139.64943,9.885793,80.86548,3.360852,104.85365,3.1687753,41.805374,-0.7963095,76.54263,1.7544017,52.26463,-0.9182009,23.89754,0.96269625,27.88617,-5.5332284,53.195576,-0.39672884,21.017717,-2.2609522,36.00369,-0.13535339,49.028492,World-TRRRWRI128F149B8F9-1,World,TRRRWRI128F149B8F9,World
3.0,0.45714957,0.09173691,0.22615266,0.015095944,2970.9967054161207,2164816.5803225194,2822.879294927328,217505.367234487,6210.17578125,4950555.200314522,0.14753605769230768,0.020764059145775064,-5.7878493e-05,0.010120803,-0.00054230395,0.044317786,92.28515625,-70.44091,5468.394,70.40425,2062.7832,16.820076,825.97406,23.460962,530.7488,18.06179,453.6091,-1.211957,266.35986,-1.7118183,173.74854,4.538803,205.4237,-7.1504364,135.41643,0.6004555,205.81601,-9.508888,146.94687,2.3272781,107.42984,-4.032049,67.65288,-3.8453703,108.050064,-0.8396657,103.948906,3.691602,48.06694,-11.075822,87.88895,1.2161376,74.7831,0.18451667,64.78293,1.1187458,54.757805,World-TRJMHKF128F14692F4-7,World,TRJMHKF128F14692F4,World
3.0,0.15607642,0.08667845,0.067497686,0.00011261672,271.1861812010169,5274.792265751458,559.5346945675111,31778.992713434305,250.19925631009616,9353.479025949388,0.017574368990384615,1.3919835965308914e-06,3.2170578e-06,0.0046965024,-5.297667e-06,2.1745689e-06,129.19921875,-569.9644,845.6789,128.27666,28.471762,94.75858,110.59923,59.715076,28.936314,30.427986,16.032207,10.971634,13.677203,-1.2240884,16.673351,-9.253506,13.813848,-13.837649,16.34027,-14.355672,30.074005,-12.2467165,26.305466,-10.322132,17.131857,-11.39795,11.95512,-15.178526,13.480336,-19.21405,14.23837,-20.010464,15.44877,-17.753923,9.9474945,-13.964508,12.478795,-11.56456,12.422512,-11.025121,15.569311,World-TRHQTZZ128F14933E9-10,World,TRHQTZZ128F14933E9,World
3.0,0.2817267,0.09326914,0.1611524,0.004543717,2626.041970231158,542835.190053853,2594.114427009594,132308.79748805804,5574.118088942308,2331197.097585893,0.11536959134615385,0.0028246916821722443,-1.675592e-05,0.018217666,1.3908729e-05,0.0050926288,129.19921875,-91.398125,1827.5759,76.12207,680.9752,-6.145184,338.65692,19.205578,279.2047,1.4906225,180.9203,5.697906,134.42729,-8.485384,245.2055,5.433995,188.10382,-0.8348155,90.76885,-4.718009,74.95917,-4.70933,134.19519,-1.694223,100.70322,-4.473706,96.26658,0.32328457,107.46136,-4.8186493,60.370075,-0.8434584,98.64551,-8.788306,124.31549,-0.06771416,74.12889,-13.496055,55.640167,-4.9494705,79.59973,World-TRGKSSG128F9312489-8,World,TRGKSSG128F9312489,World
3.0,0.29037428,0.07925592,0.12792689,0.0012473735,1737.9299071168402,64979.70190989083,1847.8596975865812,77621.66505234607,3516.289250300481,332373.3652618862,0.09201096754807692,0.0002676303711163222,8.401134e-05,0.011837457,0.00023705358,0.0017140447,143.5546875,-120.164734,1716.8313,121.964096,266.3138,-27.853764,194.1826,68.03505,121.05487,-1.6335194,44.89716,1.7775035,71.24859,2.8718495,52.05895,16.544474,109.6256,0.7645765,32.631844,-3.2129424,82.94646,-4.9916825,44.34086,-5.0264554,30.548477,-2.2708738,45.297295,12.39049,44.47085,13.775714,29.740906,6.9650617,21.913233,-3.2230172,29.77428,-1.6664443,30.452757,-4.2450805,10.977676,-1.6710296,37.53239,World-TRXMQBL128F427F1DB-6,World,TRXMQBL128F427F1DB,World
3.0,0.29511616,0.07687895,0.3053204,0.0016758638,1987.008423205762,81380.6840162133,2308.621351525371,61691.60568215023,4080.3763521634614,936172.8942484545,0.09415189302884615,0.00028223061702660555,-5.7897763e-05,0.068997726,-0.00028482077,0.008247727,151.99908088235293,-2.459554,860.22327,107.49968,183.89153,-12.366513,79.961105,9.836825,71.39208,12.072744,40.343857,14.235498,33.130432,-6.9248424,37.41818,1.9220349,30.375895,-1.1031603,43.67066,3.4884357,27.158073,-5.834125,31.97772,1.4744459,25.193085,0.7677408,21.667858,-0.29137874,33.63252,-11.447066,52.669846,3.0145407,52.265194,3.6599436,44.87272,8.397722,44.68431,-4.436006,27.374172,2.526866,52.53174,World-TRQTSWL128F9307276-6,World,TRQTSWL128F9307276,World
3.0,0.42959532,0.08369088,0.24867718,0.0026557858,2495.278251895665,1158909.2750706857,2648.355310843549,199622.05973001383,5542.7293043870195,3752829.421805383,0.10446965144230769,0.0067327054153532686,-5.9862454e-05,0.033787932,-0.0004149443,0.0134456325,135.99917763157896,-23.679333,1967.1188,93.67873,1495.7042,14.113169,339.15622,23.828106,170.88545,7.9940767,119.03668,5.73648,113.71726,-1.6547617,56.464558,7.196333,52.621243,-7.14413,57.89926,7.740368,61.226498,-7.762681,63.67914,2.4342506,45.205128,-10.657957,42.298294,-1.6748812,43.32512,-4.0534234,34.497303,2.6158004,43.56732,-3.5788004,30.994898,2.107998,41.11563,-0.42283988,25.66946,-3.5631917,52.836193,World-TRVQGKW128F42293E9-3,World,TRVQGKW128F42293E9,World
3.0,0.32443252,0.097269274,0.1714286,0.004675026,1756.6080126312484,224710.2606168626,2204.1666111183426,132766.2473251499,3896.1846454326924,1323590.8843280298,0.06149714543269231,0.0006139656636841903,-1.275144e-05,0.020216728,0.00023369676,0.0060029794,135.99917763157896,-115.4476,1948.3284,110.76608,416.67905,0.030662477,296.20544,27.079407,185.02254,-0.4410404,92.56947,11.894192,92.80538,3.1429806,69.14775,2.244198,90.22498,-4.5104566,55.953133,7.7325983,81.538315,-10.128775,91.543434,1.6969323,39.07848,0.28569055,63.177555,7.3518143,35.61207,0.9761543,51.088993,3.9973154,94.105415,-0.34206635,34.47089,4.7540255,67.314735,8.594851,79.8434,6.766847,103.61295,World-TRQQEWP128F426AA47-6,World,TRQQEWP128F426AA47,World
3.0,0.23623374,0.08472969,0.08307658,0.0005159939,1269.5517168501428,179470.16832026278,1806.183253508112,268398.7318355604,2463.315617487981,1048771.4351937969,0.046292818509615384,0.00015013069796138967,-1.0276508e-06,0.006200173,-0.00011129138,0.000461762,107.666015625,-221.5514,1973.7156,157.0397,450.23206,-14.350619,183.6188,30.05165,108.89142,8.210854,59.691856,-20.439383,60.97706,3.63756,71.3718,-26.150957,61.40193,10.565759,56.078545,-21.520842,47.3828,-1.6811141,61.26075,-2.7736173,63.99453,-3.9626436,67.244774,-3.1726286,74.308334,-16.996883,48.23322,1.865384,44.073723,-13.849028,76.51029,2.0480692,68.847595,7.809914,113.746506,10.9870405,50.5723,World-TRDDNSR12903D10460-8,World,TRDDNSR12903D10460,World
3.0,0.4148661,0.083156325,0.18604514,0.001539624,1757.3446319146722,353948.1532497148,2159.8908911583444,308799.27064793557,3756.136005108173,2553171.522391653,0.07067683293269231,0.0007984136124334391,1.3282881e-05,0.025246967,5.1529638e-05,0.0042372365,99.38401442307692,-93.110146,1777.0935,119.09312,1068.0294,-5.8618736,526.10736,30.65661,128.52461,17.266644,104.39148,8.780797,68.27074,-7.326388,56.710037,1.1817918,53.52271,0.090120405,75.6026,-2.2412348,39.47263,-4.819778,26.39897,-1.6011509,43.51993,2.1398332,54.204327,5.392736,42.14411,-2.952079,52.794727,-4.6216664,39.047718,-8.657486,36.852608,1.468208,27.011951,0.4716427,55.52698,3.8320515,65.863205,World-TRBCSJN128F14541C2-9,World,TRBCSJN128F14541C2,World
3.0,0.3263859,0.09290249,0.15322343,0.0034003002,2506.159202987092,619388.826947955,2607.4297026909785,107821.23872674961,5438.955829326923,1881949.5923623529,0.08710561899038462,0.0034825343211021655,3.2835338e-05,0.01942799,-5.704711e-05,0.0030324645,99.38401442307692,-95.609856,1453.7616,74.470825,601.0122,-5.9374223,515.0915,16.544985,129.85506,2.9333055,104.89023,16.321922,65.611534,-5.0114107,53.059174,6.3959184,63.15608,14.897679,135.15948,17.899715,73.3076,10.615477,40.29062,13.066032,42.827953,2.657558,67.49075,-2.1033123,66.82526,-8.420907,43.04486,1.6553504,51.712006,-2.0947814,20.578627,5.466113,41.871525,3.3701131,55.845734,6.325444,26.498106,World-TRKZZIS128F426F033-5,World,TRKZZIS128F426F033,World
3.0,0.32852912,0.07148403,0.24989548,0.0019703906,1667.4402288709161,91131.75387440849,1712.8929397331613,93512.29044907818,3416.573955829327,265813.5028838053,0.09382136418269231,0.0003368748574567264,4.1828676e-05,0.048174623,2.7031681e-05,0.0054345042,95.703125,-50.386772,1877.525,133.1488,517.6577,-46.81538,260.15204,52.49498,229.03586,-3.5208535,97.03601,14.275155,47.28019,0.4454908,66.10967,-3.7521198,72.34863,-1.4825379,57.95022,14.643865,38.13571,-0.06604505,64.8728,-1.5458597,34.080914,1.6687331,30.936817,-0.9796891,20.390366,-4.8492403,22.70815,3.4008698,36.0727,-3.2318754,19.108078,2.8883936,40.703224,0.7757222,30.956352,2.0241318,41.296494,World-TRTVIGE128F149B8FD-7,World,TRTVIGE128F149B8FD,World
3.0,0.27269217,0.08825427,0.20393525,0.0014463714,2280.023391760243,287886.78903035267,2213.5128345020207,127844.33574585877,4727.449106069712,1577670.8707812624,0.11885141225961539,0.001229736240657829,-3.601365e-05,0.022539172,-0.00073827495,0.0077203526,107.666015625,-45.956665,1766.3694,97.46989,564.6166,-19.340313,329.8031,22.277014,82.72531,-9.543378,55.64613,27.427727,50.13402,-5.7922153,70.251976,16.55346,38.250816,-10.093467,93.43178,-10.481002,112.01282,-9.244049,77.048225,10.778941,124.79764,-3.2501986,49.96734,-6.121217,72.799355,-10.621621,33.793297,2.9094896,27.956059,-9.439501,28.16084,4.47585,56.239456,4.20138,112.28778,-5.903487,105.46456,World-TRYOFAG128F931A4E5-9,World,TRYOFAG128F931A4E5,World
3.0,0.4014794,0.07579234,0.14364694,0.0030200095,1913.1537395866626,187254.82934694694,2274.821700936666,87462.32490799155,4096.277794471154,1131925.91729672,0.08169320913461539,0.0008949971057959563,-1.3242593e-05,0.009980714,-0.00015389707,0.005689213,99.38401442307692,-78.55217,2096.7246,112.08727,315.92188,-7.1110764,226.59276,23.639486,140.5952,1.9314573,64.175514,2.8185139,43.371506,-4.0331793,64.18767,6.5037417,32.780514,-2.8891847,38.06261,5.261611,33.651726,1.0031085,39.927334,1.5841364,24.075304,-6.8135395,30.936834,-1.9936559,17.76419,-7.824982,26.131054,-2.5903952,22.596561,-5.06934,44.540775,1.4561458,30.078459,-2.4768152,25.821533,1.9714692,36.174065,World-TRFBPLF128F4243CF9-9,World,TRFBPLF128F4243CF9,World
3.0,0.331607,0.08271912,0.21215887,0.0025980894,1561.88342474032,237986.2022541426,2149.0180520247827,179627.40929034544,3577.079139122596,2252506.8549633385,0.06314227764423076,0.00044048762180396085,-0.00010218912,0.038775746,-4.3296663e-05,0.0029679497,123.046875,-119.669754,2946.0498,113.624275,456.9286,9.19242,131.34955,27.595465,197.71928,3.4167159,242.83975,23.817034,90.03262,2.413421,85.76754,24.786945,68.419235,-3.729787,166.04234,13.962991,160.73183,-5.5057497,109.017654,0.69258505,89.255486,-0.70132667,128.10646,3.2465565,86.50053,5.202201,70.57423,5.598083,73.92363,3.6747694,37.740746,6.265825,82.73997,-8.882418,86.54465,-9.270752,50.96011,World-TRQLXLM128F427CA0D-5,World,TRQLXLM128F427CA0D,World
3.0,0.3823374,0.08714015,0.20293342,0.003553949,1577.9702721614415,657299.9024483289,1960.7256404115954,231913.28117457134,3167.2857196514424,2799279.902499139,0.05587439903846154,0.0020492844891971387,9.730908e-05,0.037307866,-0.00028575127,0.0019964988,123.046875,-114.12228,1431.0303,127.16995,1091.7504,5.9493785,384.93652,40.185394,244.09068,5.636007,88.59251,3.4519725,284.274,-3.152992,75.06175,5.415392,71.58665,-16.888323,107.3593,-2.1114483,134.47127,1.039762,82.545746,-7.1964917,38.309834,-4.9921913,36.19581,5.457417,38.564224,-9.896495,41.36827,1.7263242,42.97805,-6.940851,48.722218,-4.2308435,50.12097,-1.3649517,35.27253,-5.088897,43.95508,World-TREFYAS128F92D7A12-7,World,TREFYAS128F92D7A12,World
3.0,0.3351369,0.082068905,0.11444267,0.000897488,1803.45121597727,261633.30706170687,2398.967276327107,105245.11181834964,4191.603628305288,2201955.573018098,0.061211688701923075,0.0006808281085900302,1.849818e-05,0.010048131,0.00021242927,0.0019833357,184.5703125,-140.01488,1762.3661,108.66473,329.4385,17.641764,222.95049,24.715158,108.07171,9.568055,103.79944,8.653919,49.741055,-11.537933,52.906605,0.8951273,54.180843,-9.571738,37.07594,-4.458946,51.250965,-7.1829715,26.782005,-0.9874892,35.11265,-4.684986,54.50245,-7.9708366,81.98967,-6.5610433,82.2758,-3.7311924,77.554855,-5.0058074,42.16628,0.83275807,39.378944,-3.3635428,25.99256,-0.56877905,24.79427,World-TRPXFZS128F4271CCB-9,World,TRPXFZS128F4271CCB,World
3.0,0.20350167,0.07977164,0.10007435,0.0005678978,1860.9122792238445,505101.5805268657,2292.6889785180965,327529.6171549137,3817.5884540264424,3003987.6887877667,0.07285531850961538,0.0008906536694814467,2.5522182e-05,0.009281913,0.000108168264,0.00032802383,129.19921875,-183.34329,761.6834,122.05498,658.3161,7.331386,751.7946,37.736,216.97237,27.458658,140.04338,-25.461136,187.69339,3.620529,128.88371,-14.13448,42.09437,-2.750785,24.954176,15.902355,81.856865,-26.635029,57.312626,13.347597,49.222603,-8.025344,58.469315,2.0252593,70.45559,-7.18852,40.386787,-7.8869133,131.76448,17.17694,80.35064,11.831464,86.607025,-0.76616096,55.48712,6.919911,132.49397,World-TRQACQT128F9316E5E-1,World,TRQACQT128F9316E5E,World
3.0,0.34461537,0.093722634,0.16186523,0.0032318404,1802.193304098493,725069.8046360648,2146.8512619982134,274120.60363674985,3590.4131610576924,3473907.196908872,0.07844801682692308,0.0043169628797903575,4.454924e-05,0.012408356,-0.00019107609,0.008798439,92.28515625,-140.0061,7040.2217,113.33075,1822.4839,4.444728,980.4308,39.948673,318.33627,27.31135,509.5106,-1.7000985,199.00732,-6.7155867,96.862686,10.631326,145.9479,-14.477503,135.31932,5.273418,95.818794,-9.632929,125.269264,-3.1204147,69.24891,-7.212863,73.69291,-5.868942,73.30127,-8.018453,88.84845,-1.5124301,50.78766,-5.51498,43.378914,-4.889775,65.73695,0.16955173,42.245163,-0.27543214,63.07581,World-TRRSGMK128F428B827-6,World,TRRSGMK128F428B827,World
3.0,0.38979706,0.08840993,0.32306308,0.010358412,2428.6455231509503,615691.86985707,2754.3837967791287,195439.1750006885,5558.547926682692,3174111.721524967,0.07569486177884616,0.0012800417143917647,-0.00012835214,0.06857492,-0.0009665735,0.02015575,129.19921875,-36.14351,2455.965,78.95294,615.63086,10.391262,266.09824,23.382696,239.35228,16.929266,79.2456,17.850508,90.23071,4.206093,74.801445,7.1210985,65.56729,6.205352,44.87536,3.0691347,45.073902,1.9925535,53.088566,9.6056595,89.61471,7.4998665,95.271576,8.400722,66.65371,0.71373814,76.76892,-1.6808575,69.25107,-4.270072,70.82134,1.6074193,57.070686,1.0506961,85.19638,4.7454944,94.60674,World-TRDJJIG128F1452772-4,World,TRDJJIG128F1452772,World
3.0,0.36235574,0.08276704,0.13334218,0.0009841319,3055.6008191606775,439983.07314185053,2835.0140003729557,74999.1821191184,6456.151216947115,1310712.8219591796,0.14828350360576922,0.0023431632504660703,-1.3137948e-05,0.008711858,1.0013874e-05,0.004151115,129.19921875,-54.517902,1414.9968,64.01638,477.35776,3.34539,472.44485,20.651783,169.78928,10.483591,241.00226,8.7682705,185.44267,-4.3015285,75.052246,2.7801566,49.65001,-10.292242,129.75706,-1.5171229,58.646282,1.7795954,41.899944,-1.5366929,50.354816,-5.5932403,37.117104,1.5182815,58.79518,-4.504898,29.260735,6.279214,39.603073,-3.2009583,35.11039,-1.3116068,48.822277,-5.084834,35.301758,-3.813815,71.06594,World-TRWGEDC128F427EF4F-6,World,TRWGEDC128F427EF4F,World
3.0,0.3672078,0.08155822,0.24331623,0.0022052824,1734.430739065472,130401.71378753956,2158.7688064190174,92238.59466923945,3516.703350360577,1093782.955391026,0.06917067307692308,0.000285766872428578,-3.031389e-05,0.034600537,0.00012648063,0.00847996,112.34714673913044,-36.00353,1255.1648,121.47087,327.92288,-10.0532875,150.03687,21.616936,67.41259,13.876748,47.535007,8.40874,38.719418,-5.6247716,40.891865,4.474152,29.811728,1.0789305,49.61495,11.43604,42.389725,-0.75057757,44.51443,1.8773007,23.955473,0.38149747,35.848732,2.6918738,23.047007,4.1881227,40.744473,8.09764,25.029533,-7.6696434,48.611965,1.9981086,40.48329,-4.3987627,33.972294,-0.11830876,22.405468,World-TRIQOSH128F149B901-2,World,TRIQOSH128F149B901,World
3.0,0.327318,0.08511274,0.1275378,0.0004817354,2101.5072495249306,256062.3129913154,2611.133305431953,176778.09841744608,4727.946026141827,2730933.504768413,0.0736328125,0.0004200950035682091,4.863028e-05,0.009985874,5.1111234e-05,0.0025232371,117.45383522727273,-121.6275,1019.94806,97.01251,316.62146,10.671317,332.83563,27.623573,182.63464,22.120844,75.32163,5.173865,88.50615,11.606693,90.7881,6.7811365,48.779205,5.0544124,42.396584,8.800213,76.22354,-7.326585,38.400352,-0.4574102,35.060894,-7.1917253,51.107254,1.6917819,49.41773,-9.789613,45.66425,-2.4839852,43.271408,-1.9332745,77.21571,4.0516667,129.82564,1.0122129,186.76118,4.7583094,83.29991,World-TRGMNEE128F146AAD9-6,World,TRGMNEE128F146AAD9,World
3.0,0.27242616,0.09442499,0.11789501,0.004331148,1710.7715335379899,126854.70448867744,1884.362632392926,88930.13784937373,3438.107158954327,674334.1753059945,0.06699594350961538,0.0004412126400061613,-1.02542435e-05,0.01139809,-9.430501e-05,0.00254611,161.4990234375,-168.77173,3645.726,112.06049,467.79385,-30.582785,409.20792,20.38243,177.29402,-19.728918,353.6948,-6.536769,205.49023,-11.176014,115.18839,-4.5725436,77.89157,-26.526903,100.41465,-17.190065,84.43451,-20.058455,48.766735,-2.3944614,90.1527,-11.796136,53.383133,-10.936898,52.95828,-8.373341,51.31739,-13.000591,31.421661,-13.185532,29.971846,-1.578289,42.873436,-10.680653,40.31316,-3.871479,97.068016,World-TRBRLWR12903CE2E34-6,World,TRBRLWR12903CE2E34,World
3.0,0.35139138,0.08083049,0.13144742,0.0011940313,1666.376724822248,262549.26078814233,1625.225308725148,77748.28482123668,3101.6922701322114,501161.9823715744,0.10538987379807692,0.002544802166301118,-2.1173282e-06,0.009525333,-1.026591e-05,0.004587531,95.703125,-128.20905,4291.4336,130.63152,939.0129,-48.879604,369.56418,53.91445,226.76866,12.358731,108.4022,5.3355207,103.863556,-2.276784,74.92065,2.4283078,43.888546,-4.859017,62.157234,2.07165,71.38593,-6.1582975,39.88943,1.0607283,27.624329,-4.5052004,32.15418,-3.1032677,51.059925,-1.4818246,57.953674,4.658927,47.420673,3.3714144,42.36638,10.355926,40.549725,4.3011904,52.140938,0.20363356,50.48273,World-TRSIALT128F9337980-10,World,TRSIALT128F9337980,World
3.0,0.33092025,0.09006707,0.14438488,0.00092802895,1404.52455270139,116567.36344096561,2039.4445952533265,116387.90539997666,2909.881122295673,1130682.24971834,0.046619591346153844,0.00012146221815481692,-2.3192102e-05,0.016968936,2.0910673e-05,0.0012268396,112.34714673913044,-134.18713,1284.377,131.25923,373.09122,15.648839,127.961494,28.640089,99.51277,-1.3072716,44.8197,-3.2188163,41.16862,-10.732128,63.86002,-3.9155235,26.392462,-16.024364,34.142647,-7.141972,53.597153,-9.023659,47.089973,-0.91058534,21.163149,-11.469316,31.160452,-6.682758,29.351776,-7.752831,62.45734,-4.289003,30.569794,-5.4507627,18.806065,1.9780384,17.439878,-3.3735778,20.301111,1.6015205,31.726501,World-TRWSTYN128F9331873-9,World,TRWSTYN128F9331873,World
3.0,0.40786752,0.09270202,0.066683084,0.00053021073,1427.181106617897,95345.94258484946,1864.828081312208,69178.12770762657,2923.794884314904,531695.1789031015,0.043272986778846154,0.0005283695565172907,1.3313045e-05,0.0031478393,-1.46526545e-05,0.0008026764,135.99917763157896,-205.0727,2000.4216,133.30667,228.22408,-17.352552,359.88248,29.565763,98.286255,7.3822174,157.95619,10.652117,64.8569,-5.3142495,31.820868,5.0889077,18.00122,-6.62707,28.08377,-0.6668931,34.148323,-5.8908844,35.89393,-0.04191174,26.94203,-8.326057,26.13978,-2.2311091,43.363693,-10.959044,56.722904,-6.4630766,35.383068,-6.3197784,30.476957,-3.6684706,35.935207,-9.741842,41.701504,-4.993562,23.952883,World-TRDXENJ128F1469FF9-9,World,TRDXENJ128F1469FF9,World
3.0,0.29374683,0.08702565,0.09733557,0.00080979883,1676.598702535431,190673.79816351083,2424.3730903422256,166096.71946942338,3410.528094951923,1225545.1437467653,0.05200946514423077,0.0002639045517825516,3.5452535e-06,0.0064912494,-7.741886e-05,0.001930346,99.38401442307692,-184.32365,2449.3647,118.70692,475.26978,9.638689,353.0019,27.193615,359.99112,25.588413,137.82959,-2.0378807,223.5134,14.958889,127.102585,3.0412776,63.587006,-0.34112883,112.378525,3.8503594,94.89016,-1.5972781,61.567608,-7.0712814,66.82779,2.4973173,103.41963,-3.5022254,76.86544,5.114434,50.730537,-0.9569653,96.21692,-2.1150486,78.61854,0.762981,75.98031,-11.475346,100.36584,-1.285082,109.12779,World-TRMLWKP128F92FC5DF-10,World,TRMLWKP128F92FC5DF,World
3.0,0.23697646,0.08712481,0.20692807,0.0042448435,1899.0042867039692,667047.3065233586,2393.834864186689,335640.0893760851,4379.7706956129805,4312802.939403022,0.06526817908653847,0.0015766158047512437,2.0962825e-05,0.03731246,-4.3086162e-05,0.0028136866,143.5546875,-111.57475,1463.8594,107.80459,1259.1588,28.575436,148.69072,26.082605,84.61832,-4.1394644,91.1795,21.341124,126.294334,2.129226,98.6301,-1.7544624,94.00983,-11.108207,123.16395,1.7993686,62.203323,-9.916241,92.21456,-1.213557,64.706116,-9.073726,74.2564,2.5501628,63.144066,-15.173991,119.33684,-0.21073614,138.49826,-4.6235166,57.518616,4.582979,84.849594,8.067999,196.48221,6.7332306,57.675922,World-TRZFSGD128E0792BBA-6,World,TRZFSGD128E0792BBA,World
3.0,0.3439081,0.07856054,0.15915175,0.00075388193,1464.6477535439656,35693.23239101045,1446.5995258724313,51139.99804443146,2561.8714317908652,96151.49592721956,0.08651968149038461,0.00016742154691346299,-1.919982e-05,0.018238975,-0.0001612319,0.002814147,99.38401442307692,-92.280136,990.1495,158.73172,371.28973,-59.315525,287.48615,15.857559,136.41539,-5.6767874,103.43831,-14.441325,83.09654,-9.102019,57.7999,0.7223439,36.73481,-4.87914,72.73808,4.955861,30.568579,-4.2040677,52.600563,4.765918,38.686886,-1.7619798,40.772655,0.30608103,41.782887,1.9235373,42.797565,3.794731,34.914978,-5.6235595,44.359688,4.5348725,27.295351,-1.37212,30.708214,0.37567315,18.893837,World-TROJPWV128F9337986-5,World,TROJPWV128F9337986,World
